User_ID,State,City_Tier,Age,Gender,Occupation,Income_INR,Total_Screen_Time,Social_Media_Hours,App_Usage_Category,Notification_Interaction_Rate,Sleep_Hours,Stress_Level,Physical_Activity_Level,Work_Life_Balance_Score
UID07539,Telangana,Tier 1,22,Male,Student,42000,11.5,6.5,Social,70.3,4.7,8,Low,5
UID07540,Karnataka,Tier 1,19,Female,Student,16000,6.7,4.1,Social,45.3,7.6,6,High,10
UID07541,Tamil Nadu,Tier 3,19,Male,Student,27000,4.9,3.0,Social,33.9,9.2,4,High,10
UID07542,Uttar Pradesh,Tier 2,18,Male,Student,2000,8.4,5.1,Gaming,45.8,6.0,7,Low,8
UID07543,West Bengal,Tier 3,26,Male,Tech,0,5.7,2.2,Gaming,27.4,5.7,8,Low,6
UID07544,Tamil Nadu,Tier 3,41,Male,Unemployed,5000,2.8,0.6,Social,0.0,8.7,3,High,10
UID07545,Uttar Pradesh,Tier 1,19,Female,Student,40000,6.6,4.5,Gaming,42.1,7.1,6,Medium,9
UID07546,Rajasthan,Tier 3,21,Female,Tech,19000,8.7,5.7,Social,53.8,7.4,6,Medium,10
UID07547,Tamil Nadu,Tier 1,34,Male,Freelancer,433000,4.9,1.6,Productivity,30.6,8.1,5,High,9
UID07548,Delhi,Tier 2,20,Male,Tech,60000,8.8,5.7,Productivity,62.8,6.0,7,Low,7
UID07549,Maharashtra,Tier 1,38,Male,Tech,992000,6.3,1.7,Social,37.5,6.5,7,Low,8
UID07550,Rajasthan,Tier 2,19,Male,Tech,98000,10.3,4.6,Social,45.2,5.0,10,Low,4
UID07551,Kerala,Tier 3,66,Female,Freelancer,401000,2.2,0.4,Gaming,0.0,9.3,1,High,10
UID07552,Tamil Nadu,Tier 2,25,Female,Student,14000,6.3,4.0,Social,60.4,7.4,5,High,9
UID07553,Karnataka,Tier 2,37,Male,Tech,794000,4.1,0.9,Productivity,13.7,6.5,6,Medium,7
UID07554,Karnataka,Tier 1,40,Female,Freelancer,598000,5.0,1.8,Social,23.9,6.6,7,Low,8
UID07555,Uttar Pradesh,Tier 1,31,Male,Corporate,824000,6.5,2.9,Productivity,25.8,5.8,6,Low,7
UID07556,Tamil Nadu,Tier 3,20,Male,Student,46000,8.3,5.0,Social,56.1,6.7,4,Medium,10
UID07557,Maharashtra,Tier 3,22,Male,Freelancer,0,6.1,4.9,Gaming,40.1,7.5,2,High,10
UID07558,Rajasthan,Tier 3,23,Male,Tech,232000,5.2,1.6,Productivity,24.5,8.0,6,High,9
UID07559,Maharashtra,Tier 1,26,Female,Healthcare,267000,2.7,1.2,Productivity,19.8,7.4,6,Medium,9
UID07560,Telangana,Tier 1,22,Male,Corporate,110000,10.3,2.6,Productivity,55.1,5.8,9,Low,5
UID07561,Uttar Pradesh,Tier 2,25,Female,Corporate,386000,4.1,1.2,Gaming,4.1,6.0,8,Low,5
UID07562,Uttar Pradesh,Tier 2,32,Male,Freelancer,590000,7.6,2.5,Social,41.2,5.5,9,Low,4
UID07563,Tamil Nadu,Tier 2,22,Female,Unemployed,6000,3.9,2.4,Gaming,40.6,7.5,6,Medium,8
UID07564,Telangana,Tier 3,30,Non-binary,Freelancer,212000,3.6,1.1,Productivity,17.5,6.8,6,Medium,7
UID07565,Gujarat,Tier 1,35,Female,Tech,937000,4.8,1.7,News,10.5,6.6,7,Low,7
UID07566,Uttar Pradesh,Tier 1,34,Female,Corporate,966000,2.3,0.6,Productivity,5.4,7.6,3,High,10
UID07567,Karnataka,Tier 3,47,Male,Corporate,796000,4.5,1.2,Social,26.5,8.6,2,High,10
UID07568,West Bengal,Tier 3,21,Male,Student,16000,7.7,3.9,Social,50.4,5.6,7,Low,7
UID07569,Gujarat,Tier 3,31,Female,Corporate,47000,9.1,3.1,Productivity,37.0,5.1,7,Low,4
UID07570,Gujarat,Tier 2,21,Female,Student,22000,6.5,5.0,Social,53.8,7.6,6,High,10
UID07571,Uttar Pradesh,Tier 2,23,Male,Student,68000,10.3,6.0,Gaming,52.5,6.5,8,Low,8
UID07572,Telangana,Tier 3,28,Male,Tech,29000,5.1,2.4,Social,29.8,6.4,7,Low,5
UID07573,Karnataka,Tier 2,18,Male,Unemployed,16000,10.3,7.4,Gaming,61.2,6.6,7,Medium,6
UID07574,Karnataka,Tier 3,31,Male,Tech,402000,8.0,3.5,Gaming,50.8,6.4,6,Medium,6
UID07575,Uttar Pradesh,Tier 2,24,Male,Tech,0,4.9,3.5,Social,19.7,8.7,4,High,10
UID07576,Maharashtra,Tier 3,20,Female,Tech,257000,9.4,4.8,Productivity,47.5,5.9,6,Low,8
UID07577,Karnataka,Tier 2,24,Female,Corporate,327000,4.9,1.2,Social,28.8,7.1,5,Medium,9
UID07578,Maharashtra,Tier 1,30,Male,Healthcare,335000,6.8,1.6,News,28.2,7.1,6,Medium,8
UID07579,Delhi,Tier 1,53,Female,Freelancer,787000,3.8,0.5,News,2.6,7.4,4,High,10
UID07580,Gujarat,Tier 3,34,Female,Tech,306000,10.4,2.1,Gaming,39.3,5.3,10,Low,4
UID07581,Kerala,Tier 2,30,Female,Tech,408000,12.3,4.6,News,58.7,6.1,6,Low,7
UID07582,Maharashtra,Tier 1,23,Female,Unemployed,42000,11.6,7.7,Social,65.9,5.0,7,Low,6
UID07583,Uttar Pradesh,Tier 1,21,Female,Student,50000,12.0,6.2,Social,66.5,6.4,7,Medium,8
UID07584,Delhi,Tier 1,26,Female,Student,7000,9.8,5.1,Gaming,76.0,7.1,4,High,10
UID07585,Maharashtra,Tier 1,37,Male,Corporate,940000,8.7,2.1,Productivity,44.9,4.9,8,Low,5
UID07586,Maharashtra,Tier 3,32,Male,Corporate,431000,6.6,1.9,Social,40.4,7.7,5,High,9
UID07587,Delhi,Tier 2,22,Male,Student,8000,11.9,9.0,Social,69.8,6.2,7,Low,8
UID07588,Tamil Nadu,Tier 1,40,Male,Healthcare,996000,9.7,4.4,Gaming,56.7,5.7,6,Low,6
UID07589,West Bengal,Tier 2,26,Female,Freelancer,56000,4.1,1.7,Productivity,23.0,7.5,7,Medium,8
UID07590,Kerala,Tier 2,26,Male,Student,13000,11.5,5.8,Gaming,66.9,7.0,6,Medium,10
UID07591,Telangana,Tier 3,22,Male,Student,8000,8.6,5.3,Social,60.1,6.9,7,Medium,8
UID07592,Uttar Pradesh,Tier 3,29,Female,Corporate,336000,6.2,1.4,Productivity,42.3,6.8,6,Medium,8
UID07593,Telangana,Tier 1,21,Male,Corporate,174000,6.3,3.0,News,28.2,6.7,8,Medium,6
UID07594,Delhi,Tier 3,36,Female,Healthcare,0,4.0,1.0,News,17.0,6.6,5,Medium,9
UID07595,Delhi,Tier 3,23,Female,Unemployed,4000,9.2,7.3,Gaming,63.6,7.5,7,Medium,10
UID07596,Rajasthan,Tier 1,58,Female,Unemployed,64000,5.4,1.2,Productivity,39.1,8.0,3,High,10
UID07597,Gujarat,Tier 1,19,Female,Unemployed,11000,9.1,7.2,Social,64.0,6.4,6,Medium,8
UID07598,Gujarat,Tier 3,23,Female,Freelancer,146000,7.6,5.9,Gaming,47.8,7.3,4,High,10
UID07599,Maharashtra,Tier 1,55,Male,Unemployed,6000,3.6,0.8,Social,22.3,7.0,4,High,10
UID07600,West Bengal,Tier 1,24,Female,Unemployed,14000,10.7,7.4,Social,74.2,8.0,6,High,9
UID07601,Telangana,Tier 2,37,Male,Tech,527000,5.2,2.4,Gaming,26.7,6.3,7,Low,7
UID07602,Uttar Pradesh,Tier 2,18,Female,Tech,0,12.6,9.9,Social,57.6,4.8,10,Low,5
UID07603,Uttar Pradesh,Tier 2,26,Female,Tech,261000,3.5,1.3,Productivity,6.8,7.2,6,Medium,7
UID07604,Maharashtra,Tier 2,40,Male,Freelancer,241000,1.6,0.3,Productivity,0.7,7.4,2,High,10
UID07605,Maharashtra,Tier 1,18,Male,Student,15000,6.9,4.4,Gaming,45.3,7.3,6,Medium,9
UID07606,Gujarat,Tier 1,41,Male,Tech,1332000,5.9,2.8,News,16.5,4.7,8,Low,5
UID07607,Uttar Pradesh,Tier 2,27,Male,Student,6000,7.6,5.0,Gaming,36.2,6.8,5,Medium,9
UID07608,Rajasthan,Tier 1,20,Male,Corporate,331000,6.1,1.9,News,34.9,5.1,9,Low,3
UID07609,West Bengal,Tier 2,22,Female,Tech,412000,10.8,7.3,Social,63.1,5.5,7,Low,7
UID07610,Karnataka,Tier 1,23,Male,Unemployed,17000,16.7,10.7,Gaming,96.2,5.6,10,Low,4
UID07611,Karnataka,Tier 2,25,Female,Freelancer,404000,6.3,3.4,Gaming,43.0,8.5,3,High,10
UID07612,Uttar Pradesh,Tier 2,21,Male,Freelancer,0,7.0,5.2,News,38.9,7.9,5,High,10
UID07613,Maharashtra,Tier 3,52,Female,Freelancer,0,1.4,0.2,Productivity,9.7,8.6,3,High,10
UID07614,Maharashtra,Tier 1,19,Male,Tech,326000,9.0,5.7,News,56.7,7.5,5,High,9
UID07615,Delhi,Tier 3,20,Female,Student,77000,9.3,7.2,Gaming,60.9,7.0,8,Medium,10
UID07616,Kerala,Tier 2,24,Female,Student,5000,8.2,5.7,Gaming,44.9,6.6,6,Medium,8
UID07617,Rajasthan,Tier 3,18,Male,Student,12000,9.1,5.3,Gaming,64.0,6.5,5,Medium,8
UID07618,Telangana,Tier 3,27,Male,Corporate,346000,6.8,2.9,Productivity,32.2,6.7,7,Medium,9
UID07619,Tamil Nadu,Tier 3,41,Female,Freelancer,76000,5.0,0.9,News,22.7,7.0,6,Medium,9
UID07620,West Bengal,Tier 2,22,Female,Tech,0,12.3,8.9,Social,60.5,5.7,8,Low,6
UID07621,Delhi,Tier 1,32,Male,Corporate,676000,0.9,0.1,Productivity,0.1,7.6,2,High,10
UID07622,Uttar Pradesh,Tier 2,40,Female,Tech,794000,4.7,2.2,Productivity,17.2,6.9,6,Medium,7
UID07623,Gujarat,Tier 2,20,Male,Student,8000,9.1,6.7,Social,53.1,6.3,6,Medium,9
UID07624,Rajasthan,Tier 2,37,Male,Tech,448000,2.5,0.6,Social,9.9,5.3,9,Low,5
UID07625,Maharashtra,Tier 2,18,Male,Tech,221000,7.7,3.8,Gaming,34.7,7.3,7,Medium,8
UID07626,Uttar Pradesh,Tier 1,34,Male,Freelancer,511000,5.5,1.3,Productivity,31.2,6.2,8,Low,7
UID07627,Uttar Pradesh,Tier 2,51,Female,Unemployed,12000,2.7,0.8,Gaming,22.7,9.4,3,High,10
UID07628,Maharashtra,Tier 1,23,Male,Freelancer,0,14.8,9.4,Gaming,73.0,5.2,10,Low,5
UID07629,Uttar Pradesh,Tier 3,46,Male,Corporate,248000,4.0,1.0,Productivity,34.3,7.4,4,High,10
UID07630,Karnataka,Tier 3,26,Male,Corporate,44000,10.4,5.1,Productivity,35.0,4.7,10,Low,4
UID07631,Rajasthan,Tier 3,36,Male,Tech,514000,8.4,2.9,Social,37.5,6.6,8,Low,5
UID07632,West Bengal,Tier 2,29,Male,Tech,535000,8.4,1.7,Productivity,40.9,5.3,10,Low,5
UID07633,Kerala,Tier 1,24,Female,Tech,101000,8.0,6.3,Social,57.4,5.8,8,Low,6
UID07634,Maharashtra,Tier 1,44,Male,Freelancer,629000,3.3,0.7,Social,6.3,7.0,3,High,10
UID07635,Maharashtra,Tier 2,36,Non-binary,Tech,522000,6.6,3.0,Productivity,23.4,5.9,9,Low,6
UID07636,Maharashtra,Tier 3,25,Male,Tech,103000,8.4,6.1,Gaming,59.5,8.1,4,High,10
UID07637,Rajasthan,Tier 2,22,Male,Student,3000,9.1,6.7,Social,49.5,4.5,9,Low,5
UID07638,Maharashtra,Tier 3,23,Male,Corporate,5000,5.8,1.9,Productivity,31.2,6.4,9,Low,7
UID07639,Tamil Nadu,Tier 1,24,Female,Tech,323000,14.4,11.3,Gaming,76.6,4.9,10,Low,4
UID07640,Uttar Pradesh,Tier 2,18,Male,Unemployed,24000,9.3,6.1,Social,51.8,7.3,7,Medium,9
UID07641,Maharashtra,Tier 3,30,Male,Corporate,361000,3.8,1.3,Productivity,16.8,7.4,5,Medium,8
UID07642,Maharashtra,Tier 2,19,Male,Student,5000,6.2,4.1,Gaming,39.9,7.9,3,High,10
UID07643,Gujarat,Tier 3,25,Male,Student,2000,4.1,2.2,Social,28.1,8.4,3,High,10
UID07644,Uttar Pradesh,Tier 3,18,Male,Student,8000,6.6,4.0,Social,63.1,7.6,6,High,10
UID07645,Uttar Pradesh,Tier 2,28,Male,Student,16000,9.2,5.0,Social,41.9,6.3,7,Low,7
UID07646,Karnataka,Tier 3,33,Female,Healthcare,463000,4.4,1.1,Productivity,16.1,7.2,5,Medium,9
UID07647,Gujarat,Tier 2,26,Male,Corporate,4000,6.5,2.1,Productivity,29.3,6.6,7,Medium,5
UID07648,Delhi,Tier 2,20,Female,Student,53000,6.2,3.3,Social,47.3,7.2,3,High,9
UID07649,Kerala,Tier 2,22,Male,Student,10000,8.1,5.1,Social,45.9,7.7,5,High,10
UID07650,Karnataka,Tier 1,30,Male,Tech,689000,4.1,1.6,News,8.7,6.4,7,Low,7
UID07651,Uttar Pradesh,Tier 2,23,Male,Student,11000,12.0,6.2,Social,63.9,7.2,6,Medium,9
UID07652,Delhi,Tier 2,19,Male,Student,26000,2.9,2.3,Productivity,24.5,8.2,5,High,10
UID07653,Delhi,Tier 1,23,Female,Student,1000,7.5,4.5,Social,38.5,6.4,6,Medium,9
UID07654,Telangana,Tier 2,41,Female,Tech,680000,4.3,1.2,Gaming,18.9,7.3,7,Medium,7
UID07655,Rajasthan,Tier 2,34,Male,Freelancer,523000,11.1,4.5,News,56.8,6.2,7,Low,8
UID07656,West Bengal,Tier 3,20,Male,Healthcare,265000,3.9,1.3,Productivity,22.9,7.3,6,Medium,8
UID07657,Karnataka,Tier 2,30,Female,Tech,285000,8.8,2.0,Social,40.5,6.0,10,Low,6
UID07658,Uttar Pradesh,Tier 2,37,Male,Healthcare,396000,5.8,2.8,Productivity,31.2,6.9,8,Low,6
UID07659,Rajasthan,Tier 3,29,Male,Tech,250000,4.9,2.4,Social,21.5,6.8,7,Medium,7
UID07660,Karnataka,Tier 2,35,Female,Tech,410000,3.6,1.1,Productivity,0.0,7.1,5,Medium,10
UID07661,Telangana,Tier 1,25,Male,Student,9000,9.9,5.5,Social,58.5,6.7,8,Medium,7
UID07662,Kerala,Tier 3,38,Female,Tech,259000,5.7,1.8,Productivity,29.5,6.3,8,Low,5
UID07663,Tamil Nadu,Tier 3,23,Male,Corporate,439000,8.6,2.4,News,63.7,6.5,9,Low,6
UID07664,Delhi,Tier 1,34,Male,Corporate,846000,4.8,1.7,Productivity,25.3,7.1,5,Medium,9
UID07665,Gujarat,Tier 3,20,Male,Student,17000,8.8,4.7,Gaming,32.3,6.9,6,Medium,7
UID07666,Uttar Pradesh,Tier 2,19,Male,Freelancer,0,5.2,4.0,Social,34.4,8.7,3,High,10
UID07667,Delhi,Tier 1,33,Male,Tech,670000,2.3,0.9,Productivity,3.6,8.0,5,High,10
UID07668,Uttar Pradesh,Tier 2,38,Male,Corporate,454000,6.7,1.5,News,36.1,6.0,7,Low,6
UID07669,Maharashtra,Tier 3,45,Female,Healthcare,457000,4.7,0.9,Productivity,31.6,7.8,5,High,10
UID07670,Tamil Nadu,Tier 2,25,Female,Unemployed,8000,15.4,10.6,Productivity,81.8,4.6,10,Low,5
UID07671,Tamil Nadu,Tier 2,30,Male,Tech,529000,4.5,1.7,Gaming,8.8,5.5,8,Low,5
UID07672,Telangana,Tier 1,34,Female,Tech,745000,4.8,1.0,Gaming,34.4,7.4,6,Medium,7
UID07673,West Bengal,Tier 3,46,Male,Corporate,752000,4.3,0.5,News,20.4,9.0,3,High,10
UID07674,Uttar Pradesh,Tier 1,40,Male,Corporate,1403000,7.9,2.7,Social,29.6,7.3,3,High,10
UID07675,Telangana,Tier 1,38,Female,Corporate,918000,6.6,1.8,Productivity,31.1,7.8,6,Medium,9
UID07676,Karnataka,Tier 3,29,Female,Tech,323000,6.3,1.9,Productivity,38.2,6.3,8,Low,7
UID07677,Tamil Nadu,Tier 3,32,Male,Corporate,68000,4.4,1.7,Productivity,37.0,6.6,6,Medium,8
UID07678,West Bengal,Tier 2,37,Female,Healthcare,375000,2.7,0.6,News,10.4,9.1,4,High,10
UID07679,Uttar Pradesh,Tier 1,19,Female,Unemployed,52000,6.2,4.6,Social,37.7,8.6,3,High,10
UID07680,Tamil Nadu,Tier 2,19,Female,Tech,293000,8.2,6.1,Social,57.2,6.9,8,Medium,9
UID07681,Delhi,Tier 3,37,Male,Corporate,386000,2.7,0.6,News,7.6,7.2,3,High,10
UID07682,Telangana,Tier 2,42,Female,Corporate,907000,8.6,1.9,Productivity,35.3,6.2,6,Low,7
UID07683,Gujarat,Tier 1,18,Male,Tech,108000,4.9,1.8,Social,26.6,7.2,6,Medium,9
UID07684,Telangana,Tier 3,22,Male,Corporate,190000,4.6,2.2,Productivity,15.4,7.5,6,Medium,10
UID07685,Uttar Pradesh,Tier 3,24,Female,Student,36000,11.0,8.4,Social,52.1,6.0,8,Low,7
UID07686,Gujarat,Tier 2,38,Male,Corporate,474000,8.0,2.0,Gaming,31.8,6.1,7,Low,6
UID07687,Tamil Nadu,Tier 3,33,Male,Corporate,85000,8.3,3.2,Productivity,28.0,6.5,8,Low,6
UID07688,Delhi,Tier 1,24,Male,Student,12000,6.8,3.7,Social,38.4,6.8,5,Medium,10
UID07689,Karnataka,Tier 2,25,Male,Student,2000,13.3,8.4,Gaming,84.2,6.0,6,Low,8
UID07690,Karnataka,Tier 1,38,Male,Corporate,807000,3.6,1.2,Productivity,14.1,7.0,5,Medium,8
UID07691,Maharashtra,Tier 3,18,Female,Student,130000,5.8,4.4,Social,43.0,9.0,2,High,10
UID07692,Maharashtra,Tier 3,44,Male,Freelancer,99000,2.2,0.5,News,0.0,9.0,4,High,10
UID07693,Maharashtra,Tier 3,19,Male,Student,5000,7.7,5.5,Social,55.1,7.6,4,High,10
UID07694,West Bengal,Tier 2,32,Male,Tech,639000,8.1,4.0,Productivity,31.7,4.7,8,Low,4
UID07695,West Bengal,Tier 2,49,Male,Unemployed,8000,2.0,0.3,News,14.8,9.2,3,High,10
UID07696,West Bengal,Tier 3,35,Female,Tech,541000,4.9,1.0,Gaming,17.1,8.0,5,High,9
UID07697,West Bengal,Tier 3,23,Male,Student,2000,11.9,7.3,Social,71.7,6.7,6,Medium,8
UID07698,Uttar Pradesh,Tier 1,38,Female,Corporate,914000,6.0,2.7,News,20.1,5.5,6,Low,6
UID07699,Delhi,Tier 1,23,Male,Student,38000,13.7,10.9,News,91.8,4.8,9,Low,4
UID07700,Rajasthan,Tier 3,22,Male,Student,28000,5.8,3.9,Social,42.3,9.1,2,High,10
UID07701,Telangana,Tier 2,49,Male,Corporate,1159000,6.5,1.1,Productivity,31.9,8.4,3,High,10
UID07702,Maharashtra,Tier 1,34,Female,Healthcare,474000,4.2,0.9,Social,12.3,7.7,6,Medium,8
UID07703,Delhi,Tier 3,31,Male,Freelancer,236000,6.7,2.1,Productivity,16.0,6.3,8,Low,7
UID07704,Maharashtra,Tier 3,25,Male,Unemployed,49000,8.4,5.7,Social,44.0,5.8,6,Low,8
UID07705,Uttar Pradesh,Tier 1,22,Female,Student,7000,8.2,6.5,Gaming,42.2,6.6,7,Medium,9
UID07706,Karnataka,Tier 1,22,Female,Student,38000,6.2,4.0,Social,51.5,8.3,7,High,9
UID07707,Rajasthan,Tier 3,40,Male,Corporate,651000,2.8,0.7,Gaming,11.0,7.2,4,Medium,9
UID07708,Gujarat,Tier 1,34,Female,Tech,1058000,6.2,2.6,Productivity,27.5,6.5,7,Low,6
UID07709,Karnataka,Tier 3,33,Female,Corporate,373000,12.8,4.0,Productivity,49.3,4.9,9,Low,5
UID07710,Delhi,Tier 1,43,Male,Tech,1370000,6.0,2.3,Productivity,22.9,7.0,6,Medium,8
UID07711,West Bengal,Tier 1,25,Non-binary,Student,53000,4.9,3.7,Gaming,27.1,7.0,6,Medium,9
UID07712,Uttar Pradesh,Tier 3,19,Female,Tech,87000,7.0,5.1,Gaming,60.6,8.0,5,High,10
UID07713,Tamil Nadu,Tier 1,22,Female,Freelancer,0,8.1,6.0,Social,42.9,7.1,7,Medium,9
UID07714,Uttar Pradesh,Tier 1,23,Female,Unemployed,16000,6.9,5.4,Social,43.3,7.7,4,High,9
UID07715,Delhi,Tier 3,20,Female,Tech,2000,7.6,5.9,Gaming,32.3,7.4,6,Medium,10
UID07716,Maharashtra,Tier 2,50,Male,Unemployed,9000,1.7,0.2,Gaming,19.3,7.3,4,High,10
UID07717,West Bengal,Tier 2,22,Female,Student,6000,5.8,4.3,Social,42.4,8.3,4,High,10
UID07718,Maharashtra,Tier 3,56,Male,Corporate,930000,5.7,1.4,Productivity,15.6,6.1,5,Medium,8
UID07719,Uttar Pradesh,Tier 3,21,Male,Student,17000,3.4,1.9,Social,19.1,8.9,3,High,10
UID07720,Karnataka,Tier 3,34,Male,Corporate,227000,5.6,1.0,Productivity,21.7,8.2,3,High,10
UID07721,Tamil Nadu,Tier 1,25,Male,Tech,282000,5.6,2.2,Productivity,7.5,7.2,6,Medium,9
UID07722,Gujarat,Tier 2,51,Male,Healthcare,714000,4.3,1.0,Productivity,2.2,7.5,5,High,10
UID07723,Maharashtra,Tier 2,20,Male,Student,13000,10.6,5.9,News,60.7,5.6,10,Low,6
UID07724,Maharashtra,Tier 1,23,Male,Corporate,414000,2.9,1.0,Social,19.7,7.2,6,Medium,8
UID07725,Telangana,Tier 2,50,Female,Healthcare,832000,4.5,1.2,News,3.8,7.9,4,High,10
UID07726,Gujarat,Tier 1,18,Female,Student,6000,7.1,4.3,News,51.2,6.8,7,Medium,10
UID07727,West Bengal,Tier 2,19,Male,Freelancer,161000,10.2,6.4,Social,71.3,8.5,4,High,10
UID07728,Gujarat,Tier 1,22,Male,Tech,414000,5.9,3.1,Gaming,49.3,7.8,5,High,10
UID07729,Telangana,Tier 2,45,Female,Freelancer,294000,3.7,0.7,Productivity,20.8,7.6,4,High,10
UID07730,Karnataka,Tier 1,43,Female,Corporate,1492000,4.8,1.8,Social,26.6,6.9,4,Medium,8
UID07731,Tamil Nadu,Tier 3,21,Female,Corporate,168000,4.1,1.3,Productivity,28.6,6.1,7,Low,7
UID07732,Telangana,Tier 1,20,Female,Freelancer,116000,10.5,8.2,Social,64.9,6.9,5,Medium,9
UID07733,Maharashtra,Tier 3,18,Female,Student,4000,8.2,5.1,Social,48.9,7.5,6,High,9
UID07734,Karnataka,Tier 1,43,Male,Corporate,1308000,6.5,1.9,Productivity,22.7,6.1,5,Low,6
UID07735,Telangana,Tier 2,27,Female,Tech,340000,5.7,3.3,Gaming,41.3,7.4,4,High,10
UID07736,Delhi,Tier 2,32,Male,Corporate,424000,2.7,0.6,Productivity,0.0,8.1,6,High,9
UID07737,Gujarat,Tier 1,50,Female,Corporate,1768000,2.7,0.6,Productivity,4.3,7.6,4,High,10
UID07738,Uttar Pradesh,Tier 3,22,Male,Student,11000,4.7,2.7,Social,31.0,8.1,3,High,10
UID07739,Maharashtra,Tier 3,24,Male,Corporate,26000,6.1,2.0,News,18.6,8.0,7,High,8
UID07740,Maharashtra,Tier 2,21,Female,Tech,342000,15.3,9.8,Social,97.5,6.1,8,Low,7
UID07741,Kerala,Tier 1,34,Male,Healthcare,383000,12.7,3.1,Productivity,49.9,4.7,10,Low,3
UID07742,Kerala,Tier 2,18,Female,Tech,158000,4.7,3.7,Social,28.2,8.4,3,High,10
UID07743,Uttar Pradesh,Tier 3,25,Male,Corporate,77000,10.6,3.3,Social,43.4,5.2,9,Low,4
UID07744,Maharashtra,Tier 2,24,Male,Tech,0,8.3,5.8,Gaming,48.9,5.3,8,Low,8
UID07745,Maharashtra,Tier 3,28,Female,Tech,64000,10.2,3.8,Gaming,40.7,6.6,8,Low,8
UID07746,Uttar Pradesh,Tier 3,34,Female,Corporate,184000,5.0,2.3,Productivity,21.3,8.0,6,High,8
UID07747,Karnataka,Tier 3,26,Male,Student,2000,9.4,5.8,Gaming,55.2,5.8,10,Low,5
UID07748,Uttar Pradesh,Tier 1,26,Female,Corporate,380000,3.7,0.8,Productivity,16.6,7.7,5,High,9
UID07749,Telangana,Tier 2,22,Male,Tech,212000,12.8,7.0,Productivity,62.6,6.5,9,Low,7
UID07750,Telangana,Tier 3,26,Male,Corporate,338000,8.3,2.7,Productivity,41.3,5.6,7,Low,6
UID07751,Maharashtra,Tier 3,20,Female,Student,9000,7.1,3.7,Social,53.6,7.5,6,High,10
UID07752,Gujarat,Tier 1,37,Male,Healthcare,827000,6.9,1.5,News,31.6,5.4,8,Low,5
UID07753,Delhi,Tier 3,21,Female,Student,45000,8.8,4.7,Social,51.7,5.3,9,Low,6
UID07754,Maharashtra,Tier 1,20,Male,Student,8000,18.0,9.4,Gaming,100.0,3.5,10,Low,3
UID07755,Telangana,Tier 2,20,Female,Student,42000,11.6,7.6,Social,62.5,6.6,7,Medium,9
UID07756,Maharashtra,Tier 1,28,Male,Freelancer,378000,3.6,1.4,Social,5.3,6.5,7,Medium,6
UID07757,Maharashtra,Tier 3,21,Male,Student,13000,8.9,4.7,Gaming,47.2,7.3,6,Medium,8
UID07758,Maharashtra,Tier 1,40,Male,Unemployed,65000,5.1,1.2,News,6.3,8.3,5,High,10
UID07759,Rajasthan,Tier 3,40,Male,Freelancer,385000,3.2,0.5,Gaming,13.8,7.3,5,High,10
UID07760,Gujarat,Tier 2,23,Male,Freelancer,245000,4.6,3.0,Social,18.4,8.2,3,High,10
UID07761,Karnataka,Tier 3,26,Male,Tech,8000,4.2,0.9,Social,41.4,7.2,8,Medium,7
UID07762,West Bengal,Tier 1,23,Female,Tech,95000,8.5,4.3,Gaming,52.4,6.4,7,Medium,7
UID07763,Uttar Pradesh,Tier 2,29,Female,Tech,567000,5.5,3.6,Productivity,26.5,6.2,4,Medium,10
UID07764,Rajasthan,Tier 1,20,Male,Corporate,451000,6.3,2.9,Productivity,18.1,6.6,8,Medium,6
UID07765,Gujarat,Tier 3,26,Male,Freelancer,231000,8.4,2.3,Productivity,32.2,6.3,6,Medium,8
UID07766,Tamil Nadu,Tier 2,26,Female,Tech,0,6.4,2.4,Productivity,30.4,6.0,9,Low,4
UID07767,Telangana,Tier 3,25,Female,Student,24000,10.4,6.7,Social,59.9,6.8,5,Medium,8
UID07768,Tamil Nadu,Tier 3,18,Male,Student,8000,10.2,6.1,Social,63.6,7.3,5,High,10
UID07769,Rajasthan,Tier 1,24,Female,Student,34000,9.4,5.7,Productivity,69.4,4.9,9,Low,5
UID07770,West Bengal,Tier 2,25,Male,Tech,247000,8.4,2.0,Productivity,45.8,6.8,6,Medium,8
UID07771,Uttar Pradesh,Tier 1,41,Male,Corporate,1002000,3.9,1.0,Gaming,8.8,5.9,7,Low,6
UID07772,Uttar Pradesh,Tier 1,40,Male,Freelancer,260000,3.5,1.7,Gaming,21.8,7.7,6,Medium,10
UID07773,Maharashtra,Tier 2,30,Male,Freelancer,110000,7.1,5.4,Gaming,44.3,6.1,7,Low,8
UID07774,Uttar Pradesh,Tier 1,25,Female,Student,9000,6.6,3.5,Social,45.8,6.8,5,Medium,9
UID07775,Karnataka,Tier 2,19,Male,Freelancer,263000,11.6,8.9,Gaming,79.2,5.4,7,Low,7
UID07776,Maharashtra,Tier 1,24,Female,Tech,227000,10.1,7.0,Social,46.7,5.3,7,Low,7
UID07777,Uttar Pradesh,Tier 1,21,Male,Student,12000,12.2,8.3,Gaming,73.2,5.1,8,Low,6
UID07778,Telangana,Tier 2,32,Male,Tech,383000,5.9,1.7,Productivity,21.4,6.9,8,Medium,8
UID07779,West Bengal,Tier 2,54,Male,Unemployed,10000,4.1,0.8,News,17.6,6.6,5,Medium,9
